folio,texto,fecha_presentacion,score_presentacion,agenda_presentacion_id,punto_presentacion_id,num_ramas_nivel1,via,expediente_id,punto_destino_id,tipo_evento_real,fecha_real_destino,fecha_evento_excel,status_destino,cierre_encontrado,fecha_cierre_real,fecha_aprobacion_excel,estado_excel,confianza
1107,"Iniciativa de Decreto por el que se reforman, adicionan y de",2025-12-16,0.859,94,1227,0,,,,,,2026-01-13,,no,,2026-01-15,Aprobada,media
1109,"Iniciativa de Decreto por el que se reforman y adicionan div",2025-12-16,0.778,94,1229,0,,,,,,2026-01-13,,no,,2026-01-15,Aprobada,media
1110,"Iniciativa de Decreto por el que se autoriza al H. Ayuntamie",2025-12-16,0.855,94,1230,0,,,,,,,,no,,2025-12-16,Aprobada,media
1111,"Iniciativa de Decreto por el que se autoriza al H. Ayuntamie",2026-01-12,0.855,95,1743,0,,,,,,,,no,,2026-01-12,Aprobada,media
1112,"Iniciativa de Decreto por el que se expide la Ley para Preve",2026-01-12,0.833,95,1744,0,,,,,,2026-01-13,,no,,2026-01-15,Aprobada,media
1113,"Iniciativa con Proyecto de Decreto mediante el cual se decla",2026-01-12,0.639,95,1745,0,,,,,,,,no,,2026-01-12,Aprobada,media
1114,"Iniciativa de Decreto por el que se convoca a la “LXII” Legi",2026-01-12,0.673,95,1746,0,,,,,,,,no,,2026-01-12,Aprobada,media
1115,"Iniciativa de Decreto por el que se autoriza al H. Ayuntamie",2026-01-22,0.875,100,2518,0,,,,,,,,no,,2026-01-22,Aprobada,media
1116,"Iniciativa de Decreto por el que se aprueba la renuncia de l",2026-01-22,0.615,100,2519,0,,,,,,,,no,,2026-01-22,Aprobada,media
1117,"Iniciativa de Decreto por la que se declara la técnica artes",2026-01-22,0.682,100,2520,0,,,,,,,,no,,2026-01-22,Aprobada,media
1118,"Solicitud de fijación y solución del diferendo limítrofe int",2026-02-11,,,,,,,,,,,,,,2026-02-11,Aprobada,sin_match
1119,"Iniciativa de Decreto por el que se autoriza al H. Ayuntamie",2026-02-11,0.874,103,2533,0,,,,,,,,no,,2026-02-11,Aprobada,media
1120,"Iniciativa con Proyecto de Decreto que adiciona los artículo",2026-02-11,0.627,103,2534,1,expediente,142,2683,Comisión,2026-03-12,2026-03-12,2,no,,2026-03-18,Aprobada,alta
1121,"Iniciativa con Proyecto de Decreto que reforma el artículo 4",2026-02-11,0.609,103,2535,1,expediente,142,2683,Comisión,2026-03-12,2026-03-12,2,no,,2026-03-18,Aprobada,alta
1122,"Iniciativa con Proyecto de Decreto por el cual se adiciona e",2026-02-11,0.626,103,2536,0,,,,,,,,no,,,En estudio,media
1123,"Iniciativa con Proyecto de Decreto por el que se reforma el ",2026-02-11,0.606,103,2537,1,expediente,145,1722,Comisión,2026-02-26,2026-02-12,2,no,,2026-03-04,Aprobada,baja
1124,"Iniciativa con Proyecto de Decreto por el que se reforman di",2026-02-11,0.470,103,2538,0,,,,,,,,no,,,En estudio,baja
1125,"Iniciativa con Proyecto de Decreto por el que se expide Ley ",2026-02-11,0.695,103,2539,0,,,,,,,,no,,,En estudio,media
1126,"Iniciativa con Proyecto de Decreto por el que se reforma y a",2026-02-11,0.544,103,2540,0,,,,,,,,no,,,En estudio,media
1127,"Iniciativa con Proyecto de Decreto por el que se adiciona un",2026-02-11,0.699,103,2541,0,,,,,,,,no,,,En estudio,media
1128,"Iniciativa con Proyecto de Decreto mediante la cual se adici",2026-02-11,0.869,103,2542,0,,,,,,2026-02-17,,no,,2026-02-18,Aprobada,media
1129,"Iniciativa de Decreto por el que se expide la Ley Estatal de",2026-02-11,0.572,103,2543,0,,,,,,,,no,,,En estudio,media
1130,"Iniciativa con Proyecto de Decreto por el que se reforma el ",2026-02-11,,,,,,,,,,,,,,,En estudio,sin_match
1131,"Iniciativa con Proyecto de Decreto por el que se adiciona un",2026-02-11,0.772,103,2545,0,,,,,,,,no,,,En estudio,media
1132,"Iniciativa con Proyecto de Decreto por el que se adicionan d",2026-02-11,0.525,103,2546,0,,,,,,,,no,,,En estudio,media
1133,"Iniciativa con Proyecto de Decreto por el que se adicionan l",2026-02-11,0.567,103,2547,0,,,,,,,,no,,,En estudio,media
1134,"Iniciativa con Proyecto de Decreto por el que se reforma el ",2026-02-11,0.482,103,2548,0,,,,,,,,no,,,En estudio,baja
1135,"Iniciativa con Proyecto de Decreto que reforma el primer pár",2026-02-11,0.511,103,2549,0,,,,,,,,no,,,En estudio,media
1136,"Iniciativa con Proyecto de Decreto por el que se reforma el ",2026-02-11,,,,,,,,,,,,,,,En estudio,sin_match
1137,"Iniciativa de Decreto por el que se declara el 27 de noviemb",2026-02-18,0.805,4cf0af31-0e84-462b-8d15-43fdb01222a2,2560,1,directo,,1716,Comisión,2026-02-24,2026-02-24,2,no,,2026-02-25,Aprobada,alta
1138,"Iniciativa de Decreto por el que se reforman diversas dispos",2026-02-18,0.672,4cf0af31-0e84-462b-8d15-43fdb01222a2,2561,1,directo,,2612,Comisión,2026-02-24,2026-02-24,1,no,,2026-03-04,Aprobada,alta
1139,"Iniciativa de Decreto por el que se expide la Ley de Salud d",2026-02-18,0.926,4cf0af31-0e84-462b-8d15-43fdb01222a2,2562,1,directo,,1717,Comisión,2026-02-24,2026-02-24,1,no,,2026-04-09,Aprobada,alta
1140,"Iniciativa de Decreto por la que se declara la Feria de la B",2026-02-18,0.671,4cf0af31-0e84-462b-8d15-43fdb01222a2,2563,0,,,,,,,,no,,2026-02-18,Aprobada,media
1141,"Iniciativa con Proyecto de Decreto por el que se reforman y ",2026-02-18,0.480,4cf0af31-0e84-462b-8d15-43fdb01222a2,2564,0,,,,,,,,no,,,En estudio,baja
1142,"Iniciativa con Proyecto de Decreto por el que se reforma el ",2026-02-18,0.671,4cf0af31-0e84-462b-8d15-43fdb01222a2,2565,0,,,,,,,,no,,,En estudio,media
1143,"Iniciativa de Decreto por el que se adicionan diversas dispo",2026-02-18,0.546,4cf0af31-0e84-462b-8d15-43fdb01222a2,2566,0,,,,,,,,no,,,En estudio,media
1144,"Iniciativa con Proyecto de Decreto por la que se declara el ",2026-02-18,0.658,4cf0af31-0e84-462b-8d15-43fdb01222a2,2567,0,,,,,,,,no,,,En estudio,media
1146,"Iniciativa con Proyecto de Decreto por el que se adicionan e",2026-02-18,0.574,4cf0af31-0e84-462b-8d15-43fdb01222a2,2569,0,,,,,,,,no,,,En estudio,media
1147,"Iniciativa con Proyecto de Decreto que adiciona el Artículo ",2026-02-18,0.449,4cf0af31-0e84-462b-8d15-43fdb01222a2,2570,0,,,,,,,,no,,,En estudio,baja
1148,"Iniciativa con Proyecto de Decreto reforman diversos artícul",2026-02-18,0.461,4cf0af31-0e84-462b-8d15-43fdb01222a2,2571,0,,,,,,,,no,,,En estudio,baja
1149,"Iniciativa con Proyecto de Decreto por la que se reforma el ",2026-02-18,0.434,4cf0af31-0e84-462b-8d15-43fdb01222a2,2572,0,,,,,,,,no,,,En estudio,baja
1150,"Iniciativa con Proyecto de Decreto por el que se adiciona un",2026-02-18,0.782,4cf0af31-0e84-462b-8d15-43fdb01222a2,2573,0,,,,,,,,no,,,En estudio,media
1151,"Iniciativa con Proyecto de Decreto por el que se declara Pat",2026-02-25,0.648,67e4f89e-d93b-4f50-8234-3ba6109afdd4,2582,0,,,,,,,,no,,2026-02-25,Aprobada,media
1152,"Iniciativa con Proyecto de Decreto por el que se adiciona la",2026-02-25,0.664,67e4f89e-d93b-4f50-8234-3ba6109afdd4,2583,0,,,,,,,,no,,,En estudio,media
1153,"Iniciativa con Proyecto de Decreto por el que se reforma el ",2026-02-25,0.424,67e4f89e-d93b-4f50-8234-3ba6109afdd4,2584,0,,,,,,,,no,,,En estudio,baja
1154,"Iniciativa con Proyecto de Decreto por el que se reforma el ",2026-02-25,,,,,,,,,,,,,,2026-05-06,Aprobada,sin_match
1155,"Iniciativa con Proyecto de Decreto por el que se reforman, a",2026-02-25,0.795,67e4f89e-d93b-4f50-8234-3ba6109afdd4,2586,0,,,,,,,,no,,,En estudio,media
1156,"Iniciativa con Proyecto de Decreto mediante el cual se Decla",2026-02-25,0.697,67e4f89e-d93b-4f50-8234-3ba6109afdd4,2587,1,directo,,2601,Comisión,2026-03-03,2026-03-03,2,no,,2026-03-04,Aprobada,alta
1157,"Iniciativa con Proyecto de Decreto por el que se reforma la ",2026-02-25,0.635,67e4f89e-d93b-4f50-8234-3ba6109afdd4,2588,0,,,,,,,,no,,,En estudio,media
1158,"Iniciativa con Proyecto de Decreto por el que se reforma, ad",2026-02-25,0.758,67e4f89e-d93b-4f50-8234-3ba6109afdd4,2589,1,directo,,1723,Comisión,2026-02-26,2026-02-26,1,no,,2026-03-04,Aprobada,alta
1159,"Iniciativa con Proyecto de Decreto al Congreso de la Unión p",2026-02-25,0.689,67e4f89e-d93b-4f50-8234-3ba6109afdd4,2590,0,,,,,,,,no,,,En estudio,media
1160,"Iniciativa con Proyecto de Decreto por el que se deroga la L",2026-02-25,0.510,67e4f89e-d93b-4f50-8234-3ba6109afdd4,2591,0,,,,,,,,no,,,En estudio,media
1161,"Iniciativa con Proyecto de Decreto por el que se reforma y a",2026-02-25,0.505,67e4f89e-d93b-4f50-8234-3ba6109afdd4,2592,0,,,,,,,,no,,,En estudio,media
1162,"Iniciativa con Proyecto de Decreto por el que se reforman y ",2026-02-25,0.523,67e4f89e-d93b-4f50-8234-3ba6109afdd4,2593,0,,,,,,,,no,,,En estudio,media
1163,"Iniciativa con Proyecto de Decreto que reforma y adiciona di",2026-02-25,0.776,67e4f89e-d93b-4f50-8234-3ba6109afdd4,2594,0,,,,,,,,no,,,En estudio,media
1164,"Iniciativa con Proyecto de Decreto que reforma el primer pár",2026-02-25,0.525,67e4f89e-d93b-4f50-8234-3ba6109afdd4,2595,0,,,,,,,,no,,,En estudio,media
1165,"Iniciativa con Proyecto de Decreto por el que se reforma el ",2026-02-25,,,,,,,,,,,,,,,En estudio,sin_match
1166,"Iniciativa de Decreto por el que se autoriza al H. Ayuntamie",2026-03-04,0.853,7640399d-2392-41ca-88e1-56fac3f27b6e,2617,0,,,,,,,,no,,2026-03-04,Aprobada,media
1167,"Iniciativa con Proyecto de Decreto por el que se reforma la ",2026-03-04,0.570,7640399d-2392-41ca-88e1-56fac3f27b6e,2618,1,expediente,132,3027,Comisión,2026-04-08,2026-04-08,2,no,,2026-04-09,Aprobada,alta
1168,"Iniciativa con Proyecto de Decreto por el que se reforma la ",2026-03-04,0.720,7640399d-2392-41ca-88e1-56fac3f27b6e,2619,0,,,,,,,,no,,,En estudio,media
1169,"Iniciativa con Proyecto de Decreto por el que se reforma y a",2026-03-04,0.573,7640399d-2392-41ca-88e1-56fac3f27b6e,2620,1,expediente,128,3125,Comisión,2026-04-21,2026-04-21,2,no,,2026-04-22,Aprobada,alta
1170,"Iniciativa con Proyecto de Decreto por el que se adicionan u",2026-03-04,0.512,7640399d-2392-41ca-88e1-56fac3f27b6e,2621,1,expediente,132,3027,Comisión,2026-04-08,2026-04-08,2,no,,2026-04-09,Aprobada,alta
1171,"Iniciativa con Proyecto de Decreto por el que se reforman la",2026-03-04,0.764,7640399d-2392-41ca-88e1-56fac3f27b6e,2622,0,,,,,,,,no,,,En estudio,media
1172,"Iniciativa con Proyecto de Decreto por el que se reforman y ",2026-03-04,0.616,7640399d-2392-41ca-88e1-56fac3f27b6e,2623,0,,,,,,,,no,,,En estudio,media
1173,"Iniciativa con Proyecto de Decreto por el que se reforma el ",2026-03-04,0.456,7640399d-2392-41ca-88e1-56fac3f27b6e,2624,0,,,,,,,,no,,,En estudio,baja
1174,"Iniciativa con Proyecto de Decreto por el que se adiciona un",2026-03-04,0.388,7640399d-2392-41ca-88e1-56fac3f27b6e,2625,0,,,,,,,,no,,,En estudio,baja
1175,"Iniciativa con Proyecto de Decreto por el que se reforman lo",2026-03-04,0.806,7640399d-2392-41ca-88e1-56fac3f27b6e,2626,0,,,,,,,,no,,,En estudio,media
1176,"Iniciativa con Proyecto de Decreto por el que se reforman y ",2026-03-04,,,,,,,,,,,,,,2026-04-09,Aprobada,sin_match
1177,"Iniciativa con Proyecto de Decreto por el que se adicionan d",2026-03-04,0.604,7640399d-2392-41ca-88e1-56fac3f27b6e,2629,0,,,,,,,,no,,,En estudio,media
1178,"Iniciativa con Proyecto de Decreto por el que se adicionan d",2026-03-04,0.626,7640399d-2392-41ca-88e1-56fac3f27b6e,2630,0,,,,,,,,no,,,En estudio,media
1179,"Iniciativa con Proyecto de Decreto por la que se adiciona el",2026-03-04,0.849,7640399d-2392-41ca-88e1-56fac3f27b6e,2631,0,,,,,,,,no,,,En estudio,media
1181,"Iniciativa con Proyecto de Decreto por el que se Reforman y ",2026-03-04,0.566,7640399d-2392-41ca-88e1-56fac3f27b6e,2633,0,,,,,,,,no,,,En estudio,media
1182,"Iniciativa de Decreto por el que se autoriza al H. Ayuntamie",2026-03-11,0.874,976475f8-e421-4736-8d52-d1a5e17dfb33,2661,0,,,,,,,,no,,2026-03-11,Aprobada,media
1183,"Iniciativa con Proyecto de Decreto por el que se adicionan l",2026-03-11,0.725,976475f8-e421-4736-8d52-d1a5e17dfb33,2662,1,directo,,3009,Comisión,2026-03-25,2026-03-25,1,no,,,En estudio,alta
1184,"Iniciativa de Decreto por la que se declara al mezcal produc",2026-03-11,0.839,976475f8-e421-4736-8d52-d1a5e17dfb33,2663,0,,,,,,,,no,,,En estudio,media
1185,"Iniciativa de Decreto por el que se adiciona una fracción al",2026-03-11,0.560,976475f8-e421-4736-8d52-d1a5e17dfb33,2664,0,,,,,,2026-03-23,,no,,2026-03-24,Aprobada,media
1186,"Iniciativa con Proyecto de Decreto por el que se declara el ",2026-03-11,0.755,976475f8-e421-4736-8d52-d1a5e17dfb33,2665,0,,,,,,,,no,,,En estudio,media
1187,"Iniciativa con Proyecto de Decreto, por el que se reforma el",2026-03-11,0.623,976475f8-e421-4736-8d52-d1a5e17dfb33,2656,2,expediente,126,3184,Comisión,2026-04-29,2026-04-29,1,no,,2026-05-06,Aprobada,alta
1188,"Iniciativa con Proyecto de Decreto por el cual se expide la ",2026-03-11,0.652,976475f8-e421-4736-8d52-d1a5e17dfb33,2666,0,,,,,,,,no,,,En estudio,media
1189,"Iniciativa con Proyecto de Decreto por el que se reforma la ",2026-03-11,0.871,976475f8-e421-4736-8d52-d1a5e17dfb33,2667,0,,,,,,,,no,,,En estudio,media
1190,"Iniciativa con Proyecto de Decreto por la que se reforman di",2026-03-11,0.511,976475f8-e421-4736-8d52-d1a5e17dfb33,2668,0,,,,,,2026-03-23,,no,,,En estudio,media
1191,"Iniciativa con Proyecto de Decreto por el que se expide la L",2026-03-11,0.570,976475f8-e421-4736-8d52-d1a5e17dfb33,2669,0,,,,,,,,no,,,En estudio,media
1192,"Iniciativa con Proyecto de Decreto por el que se instituye e",2026-03-11,0.689,976475f8-e421-4736-8d52-d1a5e17dfb33,2670,0,,,,,,,,no,,,En estudio,media
1193,"Iniciativa con Proyecto de Decreto mediante la cual se refor",2026-03-11,0.784,976475f8-e421-4736-8d52-d1a5e17dfb33,2671,0,,,,,,,,no,,,En estudio,media
1194,"Iniciativa con Proyecto de Decreto por la que se reforman y ",2026-03-11,0.476,976475f8-e421-4736-8d52-d1a5e17dfb33,2672,0,,,,,,,,no,,,En estudio,baja
1195,"Iniciativa con Proyecto de Decreto por el que se adicionan d",2026-03-11,,,,,,,,,,,,,,,En estudio,sin_match
1196,"Iniciativa con Proyecto de Decreto por el que se reforma el ",2026-03-11,0.657,976475f8-e421-4736-8d52-d1a5e17dfb33,2674,0,,,,,,,,no,,,En estudio,media
1197,"Iniciativa con Proyecto de Decreto que adiciona diversas dis",2026-03-11,0.537,976475f8-e421-4736-8d52-d1a5e17dfb33,2675,0,,,,,,,,no,,,En estudio,media
1198,"Iniciativa con Proyecto de Decreto que adiciona el Artículo ",2026-03-11,,,,,,,,,,,,,,,En estudio,sin_match
1199,"Iniciativa con Proyecto de Decreto por el que se adicionan l",2026-03-11,,,,,,,,,,,,,,,En estudio,sin_match
1200,"Iniciativa de Decreto por el que se reforman y derogan diver",2026-03-18,0.691,bab44326-54f1-401a-9794-a8cb7fbe32aa,2953,2,directo,,2982,Comisión,2026-03-23,2026-03-23,1,no,,2026-04-09,Aprobada,alta
1201,"Iniciativa con Proyecto de Decreto por el que se reforma el ",2026-03-18,0.519,bab44326-54f1-401a-9794-a8cb7fbe32aa,2954,0,,,,,,,,no,,,En estudio,media
1202,"Iniciativa con Proyecto de Decreto por el que se adiciona la",2026-03-18,0.456,bab44326-54f1-401a-9794-a8cb7fbe32aa,2955,0,,,,,,,,no,,,En estudio,baja
1203,"Iniciativa con Proyecto de Decreto por el que se adicionan d",2026-03-18,0.503,bab44326-54f1-401a-9794-a8cb7fbe32aa,2956,0,,,,,,,,no,,,En estudio,media
1204,"Iniciativa con Proyecto de Decreto por el que se adiciona un",2026-03-18,0.813,bab44326-54f1-401a-9794-a8cb7fbe32aa,2957,0,,,,,,,,no,,,En estudio,media
1205,"Iniciativa con Proyecto de Decreto por el que se abroga la L",2026-03-18,0.812,bab44326-54f1-401a-9794-a8cb7fbe32aa,2958,0,,,,,,,,no,,,En estudio,media
1206,"Iniciativa con Proyecto de Decreto por el que se reforma y a",2026-03-18,0.606,bab44326-54f1-401a-9794-a8cb7fbe32aa,2959,0,,,,,,,,no,,,En estudio,media
1207,"Iniciativa con Proyecto de Decreto por el que se reforman y ",2026-03-18,0.547,bab44326-54f1-401a-9794-a8cb7fbe32aa,2960,0,,,,,,2026-04-13,,no,,2026-04-22,Aprobada,media
1208,"Iniciativa con Proyecto de Decreto por la que se reforma la ",2026-03-18,0.686,bab44326-54f1-401a-9794-a8cb7fbe32aa,2961,0,,,,,,,,no,,,En estudio,media
1209,"Iniciativa con Proyecto de Decreto por la que se reforma el ",2026-03-18,0.836,bab44326-54f1-401a-9794-a8cb7fbe32aa,2962,0,,,,,,,,no,,,En estudio,media
1210,"Iniciativa con Proyecto de Decreto por el que se reforman y ",2026-03-18,,,,,,,,,,,,,,,En estudio,sin_match
1211,"Iniciativa con Proyecto de Decreto por el que se reforman y ",2026-03-18,,,,,,,,,,,,,,,En estudio,sin_match
1212,"Iniciativa con Proyecto de Decreto por el que se reforman y ",2026-03-18,,,,,,,,,,,,,,,En estudio,sin_match
1213,"Iniciativa con Proyecto de Decreto que adiciona diversas dis",2026-03-18,0.489,bab44326-54f1-401a-9794-a8cb7fbe32aa,2966,0,,,,,,,,no,,,En estudio,baja
1214,"Iniciativa con Proyecto de Decreto que adiciona los numerale",2026-03-18,0.354,bab44326-54f1-401a-9794-a8cb7fbe32aa,2967,0,,,,,,,,no,,,En estudio,baja
1215,"Iniciativa con proyecto de decreto por el que se reforman y ",2026-03-18,0.611,bab44326-54f1-401a-9794-a8cb7fbe32aa,2968,0,,,,,,,,no,,,En estudio,media
1216,"Iniciativa de Decreto por el que se autoriza al Poder Ejecut",2026-03-24,0.915,4eec83c5-fb42-4130-b2dc-56d0ae775566,2988,0,,,,,,,,no,,2026-03-24,Aprobada,media
1218,"Iniciativa con Proyecto de Decreto por medio de la cual se p",2026-03-24,0.528,4eec83c5-fb42-4130-b2dc-56d0ae775566,2990,0,,,,,,,,no,,,En estudio,media
1219,"Iniciativa con Proyecto de Decreto por el que se adicionan d",2026-03-24,,,,,,,,,,,,,,,En estudio,sin_match
1220,"Iniciativa con Proyecto de Decreto por el cual se reforman y",2026-03-24,0.561,4eec83c5-fb42-4130-b2dc-56d0ae775566,2992,0,,,,,,,,no,,,En estudio,media
1221,"Iniciativa con Proyecto de Decreto por el que se declara el ",2026-03-24,0.785,4eec83c5-fb42-4130-b2dc-56d0ae775566,2994,0,,,,,,,,no,,,En estudio,media
1222,"Iniciativa con Proyecto de Decreto por el que se reforma el ",2026-03-24,0.515,4eec83c5-fb42-4130-b2dc-56d0ae775566,2995,0,,,,,,2026-04-09,,no,,2026-04-09,Aprobada,media
1223,"Iniciativa con Proyecto de Decreto por el que se reforman, a",2026-03-24,0.741,4eec83c5-fb42-4130-b2dc-56d0ae775566,2996,0,,,,,,,,no,,,En estudio,media
1224,"Iniciativa con Proyecto de Decreto por el que reforma el art",2026-03-24,0.580,4eec83c5-fb42-4130-b2dc-56d0ae775566,2997,0,,,,,,,,no,,,En estudio,media
1225,"Iniciativa de Decreto que expide la Ley Estatal de Desarroll",2026-03-24,0.595,4eec83c5-fb42-4130-b2dc-56d0ae775566,2998,0,,,,,,,,no,,,En estudio,media
1226,"Iniciativa con Proyecto de Decreto por el que se adiciona la",2026-03-24,0.876,4eec83c5-fb42-4130-b2dc-56d0ae775566,2999,0,,,,,,,,no,,,En estudio,media
1227,"Iniciativa con Proyecto de Decreto por el que se modifica el",2026-03-24,0.651,4eec83c5-fb42-4130-b2dc-56d0ae775566,3000,0,,,,,,,,no,,,En estudio,media
1228,"Iniciativa con Proyecto de Decreto por el que se reforman y ",2026-03-24,,,,,,,,,,,,,,,En estudio,sin_match
1229,"Iniciativa con Proyecto de Decreto por el que se reforman y ",2026-03-24,0.633,4eec83c5-fb42-4130-b2dc-56d0ae775566,3002,0,,,,,,,,no,,,En estudio,media
1230,"Iniciativa con Proyecto de Decreto por el que se reforman lo",2026-03-24,0.483,4eec83c5-fb42-4130-b2dc-56d0ae775566,3003,0,,,,,,,,no,,,En estudio,baja
1231,"Iniciativa con Proyecto de Decreto que adiciona el párrafo o",2026-03-24,0.468,4eec83c5-fb42-4130-b2dc-56d0ae775566,3004,0,,,,,,,,no,,,En estudio,baja
1232,"Iniciativa con Proyecto de Decreto por el que se declara Pat",2026-03-24,0.611,4eec83c5-fb42-4130-b2dc-56d0ae775566,3005,0,,,,,,,,no,,,En estudio,media
1233,"Iniciativa de Decreto por el que se autoriza al Poder Ejecut",2026-04-09,,,,,,,,,,,,,,2026-04-09,Aprobada,sin_match
1234,"Iniciativa de Decreto por el que se autoriza al Poder Ejecut",2026-04-09,,,,,,,,,,,,,,2026-04-09,Aprobada,sin_match
1235,"Iniciativa de Decreto por el que se autoriza al H. Ayuntamie",2026-04-09,0.878,367975cf-4a7f-4c14-8210-c9764f6dea56,3046,0,,,,,,,,no,,2026-04-09,Aprobada,media
1236,"Iniciativa de Decreto por el que se autoriza al H. Ayuntamie",2026-04-09,0.875,367975cf-4a7f-4c14-8210-c9764f6dea56,3047,0,,,,,,,,no,,2026-04-09,Aprobada,media
1237,"Iniciativa de Decreto por la que se reforman, adicionan y de",2026-04-09,0.721,367975cf-4a7f-4c14-8210-c9764f6dea56,3048,0,,,,,,,,no,,2026-04-09,Aprobada,media
1238,"Iniciativa de Decreto por el que se expide el Reglamento Int",2026-04-09,0.717,367975cf-4a7f-4c14-8210-c9764f6dea56,3049,0,,,,,,,,no,,2026-04-09,Aprobada,media
1239,"Iniciativa de Decreto por el que se reforman y adicionan div",2026-04-15,0.839,ccbe7f41-6572-4ece-9a8a-808718a53f02,3067,1,directo,,3119,Comisión,2026-04-16,2026-04-16,1,no,,2026-04-22,Aprobada,alta
1240,"Iniciativa de Decreto por el que se declara Patrimonio Cultu",2026-04-15,0.668,ccbe7f41-6572-4ece-9a8a-808718a53f02,3093,0,,,,,,,,no,,2026-04-15,Aprobada,media
1241,"Iniciativa con Proyecto de Decreto por el que se reforman y ",2026-04-15,,,,,,,,,,,,,,,En estudio,sin_match
1242,"Iniciativa de Decreto por el que se reforman y adicionan div",2026-04-15,0.422,ccbe7f41-6572-4ece-9a8a-808718a53f02,3067,1,directo,,3119,Comisión,2026-04-16,,1,no,,,En estudio,baja
1243,"Iniciativa con Proyecto de Decreto por la que se adicionan d",2026-04-15,0.543,ccbe7f41-6572-4ece-9a8a-808718a53f02,3096,0,,,,,,,,no,,,En estudio,media
1244,"Iniciativa con Proyecto de Decreto por el que se adiciona la",2026-04-15,0.782,ccbe7f41-6572-4ece-9a8a-808718a53f02,3097,0,,,,,,,,no,,,En estudio,media
1245,"Iniciativa con Proyecto de Decreto por el que se expide la L",2026-04-15,0.545,ccbe7f41-6572-4ece-9a8a-808718a53f02,3098,0,,,,,,,,no,,,En estudio,media
1246,"Iniciativa con Proyecto de Decreto, por el que se reforma la",2026-04-15,0.689,ccbe7f41-6572-4ece-9a8a-808718a53f02,3099,0,,,,,,,,no,,,En estudio,media
1247,"Iniciativa con Proyecto de Decreto por el que se reforman lo",2026-04-15,0.579,ccbe7f41-6572-4ece-9a8a-808718a53f02,3100,0,,,,,,,,no,,,En estudio,media
1248,"Iniciativa con Proyecto de Decreto por el que se reforman el",2026-04-15,0.859,ccbe7f41-6572-4ece-9a8a-808718a53f02,3101,1,expediente,129,3121,Comisión,2026-04-21,2026-04-21,2,no,,2026-04-22,Aprobada,alta
1249,"Iniciativa con Proyecto de Decreto por el que se reforman el",2026-04-15,,,,,,,,,,,,,,2026-05-06,Aprobada,sin_match
1250,"Iniciativa con Proyecto por la que se adiciona un último pár",2026-04-15,,,,,,,,,,,,,,,En estudio,sin_match
1251,"Iniciativa con Proyecto de Decreto por el que se reforma la ",2026-04-15,0.568,ccbe7f41-6572-4ece-9a8a-808718a53f02,3104,0,,,,,,,,no,,,En estudio,media
1252,"Iniciativa con Proyecto de Decreto por el que se declara Pat",2026-04-15,0.869,ccbe7f41-6572-4ece-9a8a-808718a53f02,3105,0,,,,,,,,no,,,En estudio,media
1253,"Iniciativa con Proyecto de Decreto por el que se adiciona el",2026-04-15,,,,,,,,,,,,,,,En estudio,sin_match
1254,"Iniciativa de Decreto por el que se reforma el Código Penal ",2026-04-15,,,,,,,,,,,,,,,En estudio,sin_match
1255,"Iniciativa con Proyecto de Decreto por el que se reforman y ",2026-04-15,0.520,ccbe7f41-6572-4ece-9a8a-808718a53f02,3108,0,,,,,,2026-04-21,,no,,2026-04-22,Aprobada,media
1256,"Iniciativa con Proyecto de Decreto por el que se reforman la",2026-04-15,0.624,ccbe7f41-6572-4ece-9a8a-808718a53f02,3109,0,,,,,,,,no,,,En estudio,media
1257,"Iniciativa con Proyecto de Decreto por la que se declara la ",2026-04-15,0.678,ccbe7f41-6572-4ece-9a8a-808718a53f02,3111,1,directo,,3245,Comisión,2026-06-04,2026-06-04,2,no,,,En estudio,alta
1258,"Iniciativa con Proyecto de Decreto por el que se adiciona la",2026-04-15,0.543,ccbe7f41-6572-4ece-9a8a-808718a53f02,3112,0,,,,,,,,no,,,En estudio,media
1259,"Iniciativa de Decreto por el que se reforman y adicionan div",2026-04-22,,,,,,,,,,,,,,2026-05-06,Aprobada,sin_match
1260,"Iniciativa con Proyecto de Decreto por el que se adiciona y ",2026-04-22,0.536,6af9eb4f-fb46-4e45-b945-f385681e94c8,3134,0,,,,,,2026-06-09,,no,,,En estudio,media
1261,"Iniciativa con Proyecto de decreto por el que se reforman y ",2026-04-22,0.633,6af9eb4f-fb46-4e45-b945-f385681e94c8,3135,2,expediente,126,3211,Comisión,2026-05-06,,2,no,,,En estudio,baja
1262,"Iniciativa con Proyecto de Decreto al Congreso de la Unión p",2026-04-22,0.564,6af9eb4f-fb46-4e45-b945-f385681e94c8,3136,0,,,,,,,,no,,,En estudio,media
1263,"Iniciativa con Proyecto de Decreto por el que se reforma la ",2026-04-22,0.612,6af9eb4f-fb46-4e45-b945-f385681e94c8,3137,0,,,,,,,,no,,,En estudio,media
1264,"Iniciativa con Proyecto de Decreto por el cual se adiciona e",2026-04-22,0.749,6af9eb4f-fb46-4e45-b945-f385681e94c8,3138,0,,,,,,,,no,,,En estudio,media
1265,"Iniciativa con Proyecto de Decreto por el que se declara a l",2026-04-22,0.687,6af9eb4f-fb46-4e45-b945-f385681e94c8,3139,0,,,,,,,,no,,2026-04-22,Aprobada,media
